chr,start,stop,strand,Name,Location,Lev. Dist.,Gene,Annot.,Pool,MAR,Tier,Tier_Final,Site Type,Origin,Avg. % On-Target UMI,orig_chr,orig_start,orig_stop,orig_strand,orig_Name
chr4,49121186,49121301,-,Tier6_4496__Tier3_754,chr4:49121186-49121205(-);chr4:49121282-49121301(-),8;9,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.005;0.013,chr4,49121186;49121282,49121205;49121301,-,Tier6_4496;Tier3_754
chr11,84877521,84877540,-,Tier3_755,chr11:84877521-84877540(-),8,DLG2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr11,84877521,84877540,-,Tier3_755
chr5,49599801,49599943,.,Tier6_2770__Tier3_756,chr5:49599801-49599820(-);chr5:49599924-49599943(+),8;7,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.007;0.013,chr5,49599801;49599924,49599820;49599943,-;+,Tier6_2770;Tier3_756
chrY,11297628,11297647,-,Tier3_761,chrY:11297628-11297647(-),9,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chrY,11297628,11297647,-,Tier3_761
chr20,4024004,4024023,-,Tier3_762,chr20:4024004-4024023(-),7,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr20,4024004,4024023,-,Tier3_762
chr4,49138251,49138270,+,Tier3_763,chr4:49138251-49138270(+),9,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr4,49138251,49138270,+,Tier3_763
chr2,47788908,47788927,-,Tier3_764,chr2:47788908-47788927(-),9,MSH6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr2,47788908,47788927,-,Tier3_764
chr7,55076566,55076585,+,Tier3_766,chr7:55076566-55076585(+),7,EGFR,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr7,55076566,55076585,+,Tier3_766
chr12,116164685,116164704,+,Tier3_767,chr12:116164685-116164704(+),7,MED13L,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr12,116164685,116164704,+,Tier3_767
chr4,190178022,190178041,+,Tier3_769,chr4:190178022-190178041(+),8,DUX4,Other,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr4,190178022,190178041,+,Tier3_769
chr20,28898160,28898179,-,Tier3_770,chr20:28898160-28898179(-),9,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr20,28898160,28898179,-,Tier3_770
chr1,125182736,125182755,+,Tier3_772,chr1:125182736-125182755(+),8,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr1,125182736,125182755,+,Tier3_772
chrY,11324005,11324024,+,Tier3_773,chrY:11324005-11324024(+),8,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chrY,11324005,11324024,+,Tier3_773
chr17,26619815,26619940,+,Tier3_774__Tier6_9166__Tier6_1972,chr17:26619815-26619834(+);chr17:26619907-26619924(+);chr17:26619921-26619940(+),9,none,Intergenic,NONE,Low,3;6;6,3,OFF,UNCOVERseq,0.013;0.001;0.008,chr17,26619815;26619907;26619921,26619834;26619924;26619940,+,Tier3_774;Tier6_9166;Tier6_1972
chr4,49099541,49099620,-,Tier6_5579__Tier3_776,chr4:49099541-49099560(-);chr4:49099601-49099620(-),10;9,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.004;0.013,chr4,49099541;49099601,49099560;49099620,-,Tier6_5579;Tier3_776
chr1,4792477,4792494,-,Tier3_777,chr1:4792477-4792494(-),8,AJAP1,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr1,4792477,4792494,-,Tier3_777
chr21,8434191,8434210,+,Tier3_778,chr21:8434191-8434210(+),10,RNA45SN1,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.013,chr21,8434191,8434210,+,Tier3_778
chr1,198750181,198750200,-,Tier3_779,chr1:198750181-198750200(-),8,PTPRC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr1,198750181,198750200,-,Tier3_779
chr19,29209358,29209377,-,Tier3_780,chr19:29209358-29209377(-),8,UQCRFS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr19,29209358,29209377,-,Tier3_780
chr6,89398086,89398105,+,Tier3_781,chr6:89398086-89398105(+),8,RRAGD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr6,89398086,89398105,+,Tier3_781
chr10,26056057,26056076,+,Tier3_782,chr10:26056057-26056076(+),8,MYO3A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr10,26056057,26056076,+,Tier3_782
chr2,199411078,199411097,-,Tier3_783,chr2:199411078-199411097(-),8,SATB2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr2,199411078,199411097,-,Tier3_783
chr6,15256254,15256273,+,Tier3_784,chr6:15256254-15256273(+),8,JARID2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr6,15256254,15256273,+,Tier3_784
chr8,76844555,76844574,+,Tier3_785,chr8:76844555-76844574(+),7,ZFHX4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr8,76844555,76844574,+,Tier3_785
chr1,630806,630932,.,Tier6_1082__Tier6_5460__Tier3_786,chr1:630806-630825(-);chr1:630846-630865(+);chr1:630913-630932(+),8;7;9,none,Intergenic,NONE,Low,6;6;3,3,OFF,UNCOVERseq,0.011;0.004;0.013,chr1,630806;630846;630913,630825;630865;630932,-;+;+,Tier6_1082;Tier6_5460;Tier3_786
chr1,632853,632872,-,Tier3_787,chr1:632853-632872(-),8,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr1,632853,632872,-,Tier3_787
chrY,11313736,11313822,+,Tier3_788__Tier6_4339,chrY:11313736-11313755(+);chrY:11313803-11313822(+),8;7,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.013;0.005,chrY,11313736;11313803,11313755;11313822,+,Tier3_788;Tier6_4339
chr8,43239717,43239736,+,Tier3_790,chr8:43239717-43239736(+),7,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.013,chr8,43239717,43239736,+,Tier3_790
chrY,11712544,11712590,+,Tier3_791__Tier6_1299,chrY:11712544-11712563(+);chrY:11712571-11712590(+),9;10,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.013;0.009,chrY,11712544;11712571,11712563;11712590,+,Tier3_791;Tier6_1299
chr3,179401093,179401112,+,Tier3_792,chr3:179401093-179401112(+),9,GNB4,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr3,179401093,179401112,+,Tier3_792
chr3,138204341,138204360,-,Tier3_793,chr3:138204341-138204360(-),8,ARMC8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr3,138204341,138204360,-,Tier3_793
chr20,42351656,42351675,-,Tier3_794,chr20:42351656-42351675(-),8,PTPRT,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.013,chr20,42351656,42351675,-,Tier3_794
chr1,13566501,13566516,-,Tier6_795,chr1:13566501-13566516(-),10,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr1,13566501,13566516,-,Tier6_795
chr7,110073425,110073444,-,Tier6_796,chr7:110073425-110073444(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr7,110073425,110073444,-,Tier6_796
chr12,81079314,81079333,-,Tier6_797,chr12:81079314-81079333(-),8,ACSS3,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr12,81079314,81079333,-,Tier6_797
chr7,120065731,120065750,-,Tier6_798,chr7:120065731-120065750(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr7,120065731,120065750,-,Tier6_798
chr2,89813170,89813189,-,Tier6_801,chr2:89813170-89813189(-),10,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr2,89813170,89813189,-,Tier6_801
chr3,57722238,57722257,-,Tier6_802,chr3:57722238-57722257(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr3,57722238,57722257,-,Tier6_802
chr6,66984262,66984281,-,Tier6_803,chr6:66984262-66984281(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr6,66984262,66984281,-,Tier6_803
chr4,179510512,179510531,-,Tier6_804,chr4:179510512-179510531(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr4,179510512,179510531,-,Tier6_804
chr4,49513389,49513506,-,Tier6_2332__Tier6_805,chr4:49513389-49513408(-);chr4:49513487-49513506(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007;0.012,chr4,49513389;49513487,49513408;49513506,-,Tier6_2332;Tier6_805
chr21,7945607,7945626,-,Tier6_806,chr21:7945607-7945626(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr21,7945607,7945626,-,Tier6_806
chr17,21857316,21857335,+,Tier6_808,chr17:21857316-21857335(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr17,21857316,21857335,+,Tier6_808
chr13,53953377,53953393,+,Tier6_810,chr13:53953377-53953393(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr13,53953377,53953393,+,Tier6_810
chr12,86203639,86203658,-,Tier6_811,chr12:86203639-86203658(-),10,MGAT4C,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr12,86203639,86203658,-,Tier6_811
chr10,41860333,41860352,+,Tier6_812,chr10:41860333-41860352(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr10,41860333,41860352,+,Tier6_812
chr1,48821865,48821884,+,Tier6_813,chr1:48821865-48821884(+),8,AGBL4,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr1,48821865,48821884,+,Tier6_813
chr3,146939733,146939751,-,Tier6_814,chr3:146939733-146939751(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr3,146939733,146939751,-,Tier6_814
chr9,110349491,110349500,+,Tier6_815,chr9:110349491-110349500(+),13,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr9,110349491,110349500,+,Tier6_815
chr9,24402360,24402379,+,Tier6_816,chr9:24402360-24402379(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr9,24402360,24402379,+,Tier6_816
chr8,59952813,59952832,-,Tier6_817,chr8:59952813-59952832(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr8,59952813,59952832,-,Tier6_817
chr4,144596736,144596755,-,Tier6_818,chr4:144596736-144596755(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr4,144596736,144596755,-,Tier6_818
chr3,116826010,116826029,-,Tier6_819,chr3:116826010-116826029(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr3,116826010,116826029,-,Tier6_819
chr20,28796936,28796955,-,Tier6_820,chr20:28796936-28796955(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr20,28796936,28796955,-,Tier6_820
chr6,98290020,98290039,+,Tier6_821,chr6:98290020-98290039(+),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr6,98290020,98290039,+,Tier6_821
chr5,23548167,23548186,-,Tier6_822,chr5:23548167-23548186(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr5,23548167,23548186,-,Tier6_822
chr1,125180297,125180316,+,Tier6_823,chr1:125180297-125180316(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr1,125180297,125180316,+,Tier6_823
chr6,114450791,114450797,-,Tier6_824,chr6:114450791-114450797(-),13,LOC107986638,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr6,114450791,114450797,-,Tier6_824
chr14,84844874,84844893,-,Tier6_825,chr14:84844874-84844893(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr14,84844874,84844893,-,Tier6_825
chr16,34585755,34585881,+,chr16:34585755-34585881,chr16:34585755-34585770(+);chr16:34585774-34585793(+);chr16:34585797-34585815(+);chr16:34585826-34585845(+);chr16:34585862-34585881(+),11;9;9;9;9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003;0.006;0.012;0.004;0.012,chr16,34585755;34585774;34585797;34585826;34585862,34585770;34585793;34585815;34585845;34585881,+,Tier6_6526;Tier6_2939;Tier6_827;Tier6_5700;Tier6_897
chr18,40053834,40053853,-,Tier6_829,chr18:40053834-40053853(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr18,40053834,40053853,-,Tier6_829
chr2,90388211,90388326,+,Tier6_830__Tier3_1101,chr2:90388211-90388230(+);chr2:90388307-90388326(+),8,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.012;0.01,chr2,90388211;90388307,90388230;90388326,+,Tier6_830;Tier3_1101
chr2,89838776,89838795,+,Tier6_831,chr2:89838776-89838795(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr2,89838776,89838795,+,Tier6_831
chr21,9247900,9247919,+,Tier6_832,chr21:9247900-9247919(+),10,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr21,9247900,9247919,+,Tier6_832
chr4,116716631,116716650,-,Tier6_835,chr4:116716631-116716650(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr4,116716631,116716650,-,Tier6_835
chr6,111970142,111970161,-,Tier6_836,chr6:111970142-111970161(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr6,111970142,111970161,-,Tier6_836
chrX,137621794,137621813,+,Tier6_837,chrX:137621794-137621813(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chrX,137621794,137621813,+,Tier6_837
chr6,118404744,118404763,+,Tier6_838,chr6:118404744-118404763(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr6,118404744,118404763,+,Tier6_838
chr7,81037067,81037086,+,Tier6_839,chr7:81037067-81037086(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr7,81037067,81037086,+,Tier6_839
chrY,26638169,26638188,+,Tier6_840,chrY:26638169-26638188(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chrY,26638169,26638188,+,Tier6_840
chr12,88728365,88728384,-,Tier6_841,chr12:88728365-88728384(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr12,88728365,88728384,-,Tier6_841
chr17,25920146,25920259,.,Tier6_5458__Tier6_843__Tier6_8706,chr17:25920146-25920165(-);chr17:25920198-25920216(+);chr17:25920240-25920259(+),8;9;8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004;0.012;0.002,chr17,25920146;25920198;25920240,25920165;25920216;25920259,-;+;+,Tier6_5458;Tier6_843;Tier6_8706
chr17,52422830,52422849,-,Tier6_844,chr17:52422830-52422849(-),9,LINC01982,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr17,52422830,52422849,-,Tier6_844
chr18,106774,106821,-,Tier6_1715__Tier6_845,chr18:106774-106793(-);chr18:106802-106821(-),8;7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008;0.012,chr18,106774;106802,106793;106821,-,Tier6_1715;Tier6_845
chr19,41487757,41487776,+,Tier6_846,chr19:41487757-41487776(+),9,PCAT19,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr19,41487757,41487776,+,Tier6_846
chr2,90385245,90385343,.,Tier6_950__Tier6_847,chr2:90385245-90385264(+);chr2:90385324-90385343(-),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011;0.012,chr2,90385245;90385324,90385264;90385343,+;-,Tier6_950;Tier6_847
chr4,49136988,49137007,+,Tier6_848,chr4:49136988-49137007(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr4,49136988,49137007,+,Tier6_848
chr2,90390817,90390836,+,Tier6_849,chr2:90390817-90390836(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr2,90390817,90390836,+,Tier6_849
chr6,21957090,21957108,-,Tier5_850,chr6:21957090-21957108(-),4,CASC15,Other,NONE,Med.,5,5,OFF,UNCOVERseq,0.012,chr6,21957090,21957108,-,Tier5_850
chr10,41876887,41876894,-,Tier6_851,chr10:41876887-41876894(-),13,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr10,41876887,41876894,-,Tier6_851
chr1,125178330,125178349,+,Tier6_3152__Tier6_852,chr1:125178330-125178348(+);chr1:125178330-125178349(+),9;8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006;0.012,chr1,125178330,125178348;125178349,+,Tier6_3152;Tier6_852
chr3,75669013,75669126,+,Tier6_1212__Tier3_853,chr3:75669013-75669031(+);chr3:75669107-75669126(+),7;9,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.01;0.012,chr3,75669013;75669107,75669031;75669126,+,Tier6_1212;Tier3_853
chr10,41898808,41898896,+,Tier6_2949__Tier3_854,chr10:41898808-41898825(+);chr10:41898877-41898896(+),7;9,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.006;0.012,chr10,41898808;41898877,41898825;41898896,+,Tier6_2949;Tier3_854
chrY,11328319,11328406,+,Tier3_857__Tier6_7419,chrY:11328319-11328338(+);chrY:11328387-11328406(+),7,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.012;0.002,chrY,11328319;11328387,11328338;11328406,+,Tier3_857;Tier6_7419
chr11,27780902,27780921,+,Tier3_859,chr11:27780902-27780921(+),7,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.012,chr11,27780902,27780921,+,Tier3_859
chr17,21983220,21983364,+,Tier3_860__Tier6_4940,chr17:21983220-21983239(+);chr17:21983345-21983364(+),9,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.012;0.004,chr17,21983220;21983345,21983239;21983364,+,Tier3_860;Tier6_4940
chr11,2129535,2129554,+,Tier3_861,chr11:2129535-2129554(+),7,IGF2,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr11,2129535,2129554,+,Tier3_861
chr3,180920852,180920871,+,Tier3_862,chr3:180920852-180920871(+),9,FXR1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr3,180920852,180920871,+,Tier3_862
chr7,103368940,103368959,-,Tier3_863,chr7:103368940-103368959(-),8,PSMC2,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.012,chr7,103368940,103368959,-,Tier3_863
chrX,63306613,63306632,+,Tier3_864,chrX:63306613-63306632(+),8,SPIN4-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.012,chrX,63306613,63306632,+,Tier3_864
chr16,73557195,73557214,-,Tier3_865,chr16:73557195-73557214(-),8,ZFHX3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr16,73557195,73557214,-,Tier3_865
chr2,99725771,99725793,-,Tier3_866,chr2:99725771-99725793(-),8,AFF3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr2,99725771,99725793,-,Tier3_866
chr6,72245906,72245925,+,Tier3_867,chr6:72245906-72245925(+),8,RIMS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr6,72245906,72245925,+,Tier3_867
chr6,133606030,133606049,-,Tier3_868,chr6:133606030-133606049(-),9,TARID,Other,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr6,133606030,133606049,-,Tier3_868
chr7,71682904,71682922,-,Tier3_869,chr7:71682904-71682922(-),7,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr7,71682904,71682922,-,Tier3_869
chr8,749661,749680,-,Tier3_870,chr8:749661-749680(-),7,DLGAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr8,749661,749680,-,Tier3_870
chr21,10270372,10270393,+,Tier3_871,chr21:10270372-10270393(+),7,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.012,chr21,10270372,10270393,+,Tier3_871
chr16,34572709,34572775,.,Tier6_8577__Tier3_873,chr16:34572709-34572728(+);chr16:34572756-34572775(-),9;8,none,Intergenic,NONE,Low,6;3,3,OFF,UNCOVERseq,0.002;0.012,chr16,34572709;34572756,34572728;34572775,+;-,Tier6_8577;Tier3_873
chr4,49644649,49644746,+,Tier3_874__Tier6_9032,chr4:49644649-49644668(+);chr4:49644727-49644746(+),9,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.012;0.001,chr4,49644649;49644727,49644668;49644746,+,Tier3_874;Tier6_9032
chr10,19723155,19723174,-,Tier3_875,chr10:19723155-19723174(-),8,MALRD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr10,19723155,19723174,-,Tier3_875
chr11,86837191,86837203,+,Tier3_876,chr11:86837191-86837203(+),10,PRSS23,Other,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr11,86837191,86837203,+,Tier3_876
chr16,78805161,78805174,+,Tier3_877,chr16:78805161-78805174(+),8,WWOX,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr16,78805161,78805174,+,Tier3_877
chrY,11314982,11315077,.,Tier3_878__Tier6_7954,chrY:11314982-11315001(-);chrY:11315058-11315077(+),8;9,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.012;0.002,chrY,11314982;11315058,11315001;11315077,-;+,Tier3_878;Tier6_7954
chr4,49150384,49150403,-,Tier3_879,chr4:49150384-49150403(-),8,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.012,chr4,49150384,49150403,-,Tier3_879
chr20,31054671,31054815,+,Tier3_880__Tier6_8004__Tier6_3339,chr20:31054671-31054690(+);chr20:31054742-31054759(+);chr20:31054796-31054815(+),7;10;9,none,Intergenic,NONE,Low,3;6;6,3,OFF,UNCOVERseq,0.012;0.002;0.006,chr20,31054671;31054742;31054796,31054690;31054759;31054815,+,Tier3_880;Tier6_8004;Tier6_3339
chr1,11090054,11090073,-,Tier6_882,chr1:11090054-11090073(-),8,EXOSC10,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr1,11090054,11090073,-,Tier6_882
chrY,11309122,11309175,+,Tier6_883__Tier6_4532,chrY:11309122-11309141(+);chrY:11309156-11309175(+),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012;0.005,chrY,11309122;11309156,11309141;11309175,+,Tier6_883;Tier6_4532
chr8,52086640,52086659,+,Tier6_884,chr8:52086640-52086659(+),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr8,52086640,52086659,+,Tier6_884
chr7,34850037,34850055,+,Tier6_885,chr7:34850037-34850055(+),7,NPSR1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr7,34850037,34850055,+,Tier6_885
chr4,49103902,49103941,-,Tier6_886__Tier6_4621,chr4:49103902-49103921(-);chr4:49103922-49103941(-),10,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012;0.005,chr4,49103902;49103922,49103921;49103941,-,Tier6_886;Tier6_4621
chr20,11240005,11240024,-,Tier6_887,chr20:11240005-11240024(-),8,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr20,11240005,11240024,-,Tier6_887
chr17,26782948,26783037,+,Tier3_2223__Tier6_888,chr17:26782948-26782967(+);chr17:26783018-26783037(+),7;9,none,Intergenic,NONE,Low,3;6,3,OFF,UNCOVERseq,0.007;0.012,chr17,26782948;26783018,26782967;26783037,+,Tier3_2223;Tier6_888
chr16,34573237,34573256,+,Tier6_889,chr16:34573237-34573256(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr16,34573237,34573256,+,Tier6_889
chr16,34572836,34572855,+,Tier6_890,chr16:34572836-34572855(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr16,34572836,34572855,+,Tier6_890
chr12,7741587,7741606,-,Tier6_891,chr12:7741587-7741606(-),8,CLEC4C,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr12,7741587,7741606,-,Tier6_891
chr11,60918306,60918325,+,Tier6_892,chr11:60918306-60918325(+),9,TMEM109,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.012,chr11,60918306,60918325,+,Tier6_892
chr4,43762231,43762250,+,Tier6_893,chr4:43762231-43762250(+),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr4,43762231,43762250,+,Tier6_893
chr3,35485795,35485804,+,Tier6_895,chr3:35485795-35485804(+),13,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr3,35485795,35485804,+,Tier6_895
chr2,194224605,194224624,+,Tier6_896,chr2:194224605-194224624(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.012,chr2,194224605,194224624,+,Tier6_896
chrX,148568468,148568486,+,Tier3_898,chrX:148568468-148568486(+),8,AFF2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chrX,148568468,148568486,+,Tier3_898
chr6,124318329,124318348,-,Tier3_899,chr6:124318329-124318348(-),8,NKAIN2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr6,124318329,124318348,-,Tier3_899
chr8,39757608,39757627,+,Tier3_900,chr8:39757608-39757627(+),7,ADAM2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr8,39757608,39757627,+,Tier3_900
chr16,86494406,86494425,-,Tier3_901,chr16:86494406-86494425(-),8,FENDRR,Other,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr16,86494406,86494425,-,Tier3_901
chr7,70523971,70523990,+,Tier3_902,chr7:70523971-70523990(+),8,AUTS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr7,70523971,70523990,+,Tier3_902
chr11,99432932,99432951,+,Tier3_903,chr11:99432932-99432951(+),7,CNTN5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr11,99432932,99432951,+,Tier3_903
chr14,79081688,79081707,-,Tier3_904,chr14:79081688-79081707(-),8,NRXN3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.012,chr14,79081688,79081707,-,Tier3_904
chr11,56657711,56657730,-,Tier6_905,chr11:56657711-56657730(-),7,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chr11,56657711,56657730,-,Tier6_905
chr1,204661097,204661116,-,Tier6_906,chr1:204661097-204661116(-),8,LRRN2,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.011,chr1,204661097,204661116,-,Tier6_906
chr12,72237745,72237764,-,Tier6_908,chr12:72237745-72237764(-),8,TRHDE,Other,NONE,Med.,6,6,OFF,UNCOVERseq,0.011,chr12,72237745,72237764,-,Tier6_908
chr2,199606587,199606606,+,Tier6_909,chr2:199606587-199606606(+),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chr2,199606587,199606606,+,Tier6_909
chr7,31612178,31612197,-,Tier6_910,chr7:31612178-31612197(-),6,ITPRID1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.011,chr7,31612178,31612197,-,Tier6_910
chr7,127500958,127500977,+,Tier6_911,chr7:127500958-127500977(+),8,LOC105375490,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chr7,127500958,127500977,+,Tier6_911
